source_code,source_concept_id,source_vocabulary_id,source_domain_id,source_concept_class_id,source_description,source_description_synonym,valid_start_date,decision,review_date,reviewer_name,reviewer_specialty,reviewer_comment,orcid_id,reviewer_affiliation_name,status,author_comment,change_required
15262-20-1,0,OMOP Exposome,Observation,Substance,Radium-228,,2014-12-24,1,,,,,,,,,
10043-92-2,0,OMOP Exposome,Observation,Substance,Radon,"Radon, isotope of mass 222; Rn; 86Rn; Radon 222; CHEBI:33314",2014-12-24,1,,,,,,,,,
22481-48-7,0,OMOP Exposome,Observation,Substance,Radon-220,"Thoron (Radon-220); Thoron; Radon 220; radon, isotope of mass 220; 220Rn; (220)Rn; (220)86Rn; Tn; CHEBI:33491",2014-12-24,1,,,,,,,,,
14859-67-7,0,OMOP Exposome,Observation,Substance,Radon-222,"222Rn; Radon 222; (222)86Rn; Radon, isotope of mass 222; (222)Rn; CHEBI:33492",2014-12-24,1,,,,,,,,,
P04049,0,OMOP Exposome,Observation,Substance,RAF proto-oncogene serine/threonine-protein kinase,,2024-09-14,1,,,,,,,,,
5459-90-4,0,OMOP Exposome,Observation,Substance,Ranelic acid,,2014-12-24,1,,,,,,,,,
644-69-9,0,OMOP Exposome,Observation,Substance,Ranunculin,,2014-12-24,1,,,,,,,,,
P63000,0,OMOP Exposome,Observation,Substance,Ras-related C3 botulinum toxin substrate 1,,2024-09-14,1,,,,,,,,,
P15153,0,OMOP Exposome,Observation,Substance,Ras-related C3 botulinum toxin substrate 2,,2024-09-14,1,,,,,,,,,
P60763,0,OMOP Exposome,Observation,Substance,Ras-related C3 botulinum toxin substrate 3,,2024-09-14,1,,,,,,,,,
P51151,0,OMOP Exposome,Observation,Substance,Ras-related protein Rab-9A,,2024-09-14,1,,,,,,,,,
GIS1009853,0,OMOP Exposome,Observation,Substance,"rat_Slc22a1 (Oct1, Orct1, Roct1)",,2024-09-14,1,,,,,,,,,
GIS1009854,0,OMOP Exposome,Observation,Substance,"rat_Slc22a2 (OCT2, OCT2r, rOCT2)",,2024-09-14,1,,,,,,,,,
GIS1009855,0,OMOP Exposome,Observation,Substance,rat_Slc22a3 (Oct3),,2024-09-14,1,,,,,,,,,
GIS1009856,0,OMOP Exposome,Observation,Substance,"rat_Slc22a6 (Oat1, Paht, Roat1, Orctl1)",,2024-09-14,1,,,,,,,,,
GIS1009857,0,OMOP Exposome,Observation,Substance,"rat_Slc22a8 (Oat3, Roct)",,2024-09-14,1,,,,,,,,,
GIS1009858,0,OMOP Exposome,Observation,Substance,rat_Slc47a1 (MATE1),,2024-09-14,1,,,,,,,,,
GIS1009859,0,OMOP Exposome,Observation,Substance,rat_Slc7a10 (Asc-1),,2024-09-14,1,,,,,,,,,
GIS1009860,0,OMOP Exposome,Observation,Substance,"rat_Slco1a1 (Oatp1, OATP-1, Slc21a1, Slc21a3)",,2024-09-14,1,,,,,,,,,
98769-81-4,0,OMOP Exposome,Observation,Substance,Reboxetine,Reboxetine mesylate; Edronax; Davedax; (S; Prolift; Norebox; Vestra; Solvex; S)-Reboxetine; Esreboxetine; CHEBI:402799,2014-12-24,1,,,,,,,,,
O43353,0,OMOP Exposome,Observation,Substance,Receptor-interacting serine/threonine-protein kinase 2,,2024-09-14,1,,,,,,,,,
P36888,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein kinase FLT3,,2024-09-14,1,,,,,,,,,
P18433,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase alpha,,2024-09-14,1,,,,,,,,,
P23467,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase beta,,2024-09-14,1,,,,,,,,,
P08575,0,OMOP Exposome,Observation,Exposome Target,Receptor-type tyrosine-protein phosphatase C,,2024-09-14,1,,,,,,,,,
P23468,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase delta,,2024-09-14,1,,,,,,,,,
P23469,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase epsilon,,2024-09-14,1,,,,,,,,,
Q12913,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase eta,,2024-09-14,1,,,,,,,,,
P10586,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase F,,2024-09-14,1,,,,,,,,,
P23470,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase gamma,,2024-09-14,1,,,,,,,,,
Q9HD43,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase H,,2024-09-14,1,,,,,,,,,
Q15262,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase kappa,,2024-09-14,1,,,,,,,,,
P28827,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase mu,,2024-09-14,1,,,,,,,,,
Q92932,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase N2,,2024-09-14,1,,,,,,,,,
Q16827,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase O,,2024-09-14,1,,,,,,,,,
Q15256,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase R,,2024-09-14,1,,,,,,,,,
Q13332,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase S,,2024-09-14,1,,,,,,,,,
O14522,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase T,,2024-09-14,1,,,,,,,,,
Q92729,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase U,,2024-09-14,1,,,,,,,,,
P23471,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase zeta,,2024-09-14,1,,,,,,,,,
Q16849,0,OMOP Exposome,Observation,Substance,Receptor-type tyrosine-protein phosphatase-like N,,2024-09-14,1,,,,,,,,,
GIS1009861,0,OMOP Exposome,Observation,Substance,Red Blood Cell,,2024-09-14,1,,,,,,,,,
GIS1009862,0,OMOP Exposome,Observation,Substance,Reducing Agent,,2024-09-14,1,,,,,,,,,
GIS1009863,0,OMOP Exposome,Observation,Substance,Refrigerant,,2024-09-14,1,,,,,,,,,
GIS1009864,0,OMOP Exposome,Observation,Substance,Refsum Disease,,2024-09-14,1,,,,,,,,,
Q15493,0,OMOP Exposome,Observation,Substance,Regucalcin,,2024-09-14,1,,,,,,,,,
GIS1009865,0,OMOP Exposome,Observation,Substance,Regulation of actin cytoskeleton,,2024-09-14,1,,,,,,,,,
GIS1009866,0,OMOP Exposome,Observation,Substance,Renal Glucosuria,,2024-09-14,1,,,,,,,,,
P00797,0,OMOP Exposome,Observation,Substance,Renin,,2024-09-14,1,,,,,,,,,
GIS1009867,0,OMOP Exposome,Observation,Substance,Renin-angiotensin system,,2024-09-14,1,,,,,,,,,
50-55-5,0,OMOP Exposome,Observation,Substance,Reserpine,"(3beta,16beta,17alpha,18beta,20alpha)-11,17-Dimethoxy-18-(3,4,5-trimethoxybenzoyl)oxyyohimban-16-carboxylic acid methyl ester; (\u2212)-reserpine; 3,4,5-trimethoxybenzoyl methyl reserpate; Apoplon; Hiserpia; Novoreserpine; Reserfia; Reserpin; Serpalan; Serpanray; Serpasil; (-)-Reserpine; CHEBI:28487",2014-12-24,1,,,,,,,,,
57444-62-9,0,OMOP Exposome,Observation,Substance,Resiniferatoxin,,2014-12-24,1,,,,,,,,,
Q9HD89,0,OMOP Exposome,Observation,Substance,Resistin,,2024-09-14,1,,,,,,,,,
10453-86-8,0,OMOP Exposome,Observation,Substance,Resmethrin,"(+)-trans-resmethrin; (5-Benzyl-3-furyl)methyl chrysanthemate; 1R-trans-Resemethrin; 1S, cis-Resmethrin; 5-Benzyl-3-furylmethyl (+)-trans-chrysanthemate; 5-Benzyl-3-furylmethyl (+-)-cis,trans-chrysanthemate; 5-Benzyl-3-furylmethyl (+-)-cis-trans-chrysanthemate; 5-Benzyl-3-furylmethyl (1R)-trans-chrysanthemate; 5-Benzyl-3-furylmethyl (1R)-trans-chrysanthemate (8CI); 5-Benzyl-3-furylmethyl (1RS)-cis,trans-chrysanthemate; 5-Benzyl-3-furylmethyl (1rs,3rs;1rs,3sr)-2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropanecarboxylate; 5-Benzyl-3-furylmethyl(+)-trans-chrysanthemate; 5-Benzyl-3-furylmethyl(+-)-cis,trans-chrysanthemate; Pyretherm; Pyresthrin; Pynosect; 5-Benzyl-3-furylmethyl(.+/-.)-cis,trans-chrysanthemate; Premgard; Penncapthrin; Penick SBP 1382; Penick 1390; Penick 1382; Mixture name; Isatrin; Isathrine; For-SYN; Enforcer; Dimethyl 3-(2-methyl-1-propenyl)cyclopropanecarboxylate; D-trans-resmethrin; D-trans-chrysron; d-trans-(5-Benzyl-3-furyl)methyl chrysanthemate; d-trans-((5-Benzyl-3-furyl)methyl)chrysanthemumate; D-resmethrin; Crossfire; Combat white FLY insecticide; Chrysron; Chryson; Caswell No. 083E; Bioresmetrina; Bioresmethrine; Bioresmethrin (d trans isomer); Bioresmethhrin; Biobenzyfuroline; Benzyfuroline; 5-Benzyl-3-furylmethyl-d-trans-crysanthemate; Benzofuroline; Ari-b; 5-Benzylfurfuryl chrysanthemate; (5-(Phenylmethyl)-3-furanyl)methyl 2,2-dimethyl-3-(2-methyl-1-propenyl)cyclopropanecarboxylate; Whitmire PT-110; Vectrin; Syntox; Synthrin; Sun-Bugger 4; Sun-bugger; Scourge; SB Pennick 1382; S.B. Penick 1382; Resmetrina; Resmethrine; Resbuthrin; Raid flying insect killer; Pyrethroids; Pyrethroid NRDC 107; CHEBI:8811",2014-12-24,1,,,,,,,,,
1406-72-0,0,OMOP Exposome,Observation,Substance,Restrictocin (Aspergillus restrictus),,2014-12-24,1,,,,,,,,,
GIS1009868,0,OMOP Exposome,Observation,Substance,Reticulocyte,,2024-09-14,1,,,,,,,,,
P00352,0,OMOP Exposome,Observation,Substance,Retinal dehydrogenase 1,,2024-09-14,1,,,,,,,,,
O94788,0,OMOP Exposome,Observation,Substance,Retinal dehydrogenase 2,,2024-09-14,1,,,,,,,,,
P12271,0,OMOP Exposome,Observation,Substance,Retinaldehyde-binding protein 1,,2024-09-14,1,,,,,,,,,
P06400,0,OMOP Exposome,Observation,Substance,Retinoblastoma-associated protein,,2024-09-14,1,,,,,,,,,
P10276,0,OMOP Exposome,Observation,Substance,Retinoic acid receptor alpha,,2024-09-14,1,,,,,,,,,
P10826,0,OMOP Exposome,Observation,Substance,Retinoic acid receptor beta,,2024-09-14,1,,,,,,,,,
P13631,0,OMOP Exposome,Observation,Substance,Retinoic acid receptor gamma,,2024-09-14,1,,,,,,,,,
BE0005320,0,OMOP Exposome,Observation,Substance,Retinoic acid receptor gamma-2,,2024-09-14,1,,,,,,,,,
P49788,0,OMOP Exposome,Observation,Substance,Retinoic acid receptor responder protein 1,,2024-09-14,1,,,,,,,,,
P19793,0,OMOP Exposome,Observation,Substance,Retinoic acid receptor RXR-alpha,,2024-09-14,1,,,,,,,,,
P28702,0,OMOP Exposome,Observation,Substance,Retinoic acid receptor RXR-beta,,2024-09-14,1,,,,,,,,,
P48443,0,OMOP Exposome,Observation,Substance,Retinoic acid receptor RXR-gamma,,2024-09-14,1,,,,,,,,,
Q8NFJ5,0,OMOP Exposome,Observation,Substance,Retinoic acid-induced protein 3,,2024-09-14,1,,,,,,,,,
Q96R05,0,OMOP Exposome,Observation,Substance,Retinoid-binding protein 7,,2024-09-14,1,,,,,,,,,
127-47-9,0,OMOP Exposome,Observation,Substance,Retinol acetate,"Davitan A 650; 13-cis-Retinyl acetate; Acetateall-trans-Retinol; Acetic acid, retinyl ester; All-trans-retinol acetate; All-trans-Retinyl acetate; All-trans-retinylacetate; All-trans-vitamin a acetate; Crystalets; Vitamin A1 acetate; Vitamin a, acetate; Vitamin a ester; Vitamin a alcohol acetate; Vitamin a acetate (tritiated); Vitamin a acetate; Vitamin A acetate; Trans-vitamin a acetate; Trans-retinyl acetate; Retinyl acetate; Retinol, acetate, labeled with tritium; Retinol, acetate, all-trans- (8CI); Retinol, acetate; Retinol acetic acid; RETINOL ACETATE (SEE RETINOIDPROJECTS 1 AND 3); Retinol acetate (JP15); O~15~-Acetylretinol; O~15~-Acetyl-retinol; O(15)-Acetylretinol; Myvax; Myvak; CHEBI:32095",2014-12-24,1,,,,,,,,,
Q8TC12,0,OMOP Exposome,Observation,Substance,Retinol dehydrogenase 11,,2024-09-14,1,,,,,,,,,
Q96NR8,0,OMOP Exposome,Observation,Substance,Retinol dehydrogenase 12,,2024-09-14,1,,,,,,,,,
Q8NBN7,0,OMOP Exposome,Observation,Substance,Retinol dehydrogenase 13,,2024-09-14,1,,,,,,,,,
Q9HBH5,0,OMOP Exposome,Observation,Substance,Retinol dehydrogenase 14,,2024-09-14,1,,,,,,,,,
Q9NYR8,0,OMOP Exposome,Observation,Substance,Retinol dehydrogenase 8,,2024-09-14,1,,,,,,,,,
GIS1009869,0,OMOP Exposome,Observation,Substance,Retinol Metabolism,,2024-09-14,1,,,,,,,,,
P09455,0,OMOP Exposome,Observation,Substance,Retinol-binding protein 1,,2024-09-14,1,,,,,,,,,
P50120,0,OMOP Exposome,Observation,Substance,Retinol-binding protein 2,,2024-09-14,1,,,,,,,,,
P10745,0,OMOP Exposome,Observation,Substance,Retinol-binding protein 3,,2024-09-14,1,,,,,,,,,
P02753,0,OMOP Exposome,Observation,Substance,Retinol-binding protein 4,,2024-09-14,1,,,,,,,,,
P82980,0,OMOP Exposome,Observation,Substance,Retinol-binding protein 5,,2024-09-14,1,,,,,,,,,
480-85-3,0,OMOP Exposome,Observation,Substance,Retronecine,,2014-12-24,1,,,,,,,,,
GIS1009870,0,OMOP Exposome,Observation,Substance,Reverse Transcriptase Inhibitor,,2024-09-14,1,,,,,,,,,
O94844,0,OMOP Exposome,Observation,Substance,Rho-related BTB domain-containing protein 1,,2024-09-14,1,,,,,,,,,
Q9BYZ6,0,OMOP Exposome,Observation,Substance,Rho-related BTB domain-containing protein 2,,2024-09-14,1,,,,,,,,,
Q92730,0,OMOP Exposome,Observation,Substance,Rho-related GTP-binding protein Rho6,,2024-09-14,1,,,,,,,,,
P62745,0,OMOP Exposome,Observation,Substance,Rho-related GTP-binding protein RhoB,,2024-09-14,1,,,,,,,,,
P08134,0,OMOP Exposome,Observation,Substance,Rho-related GTP-binding protein RhoC,,2024-09-14,1,,,,,,,,,
O00212,0,OMOP Exposome,Observation,Substance,Rho-related GTP-binding protein RhoD,,2024-09-14,1,,,,,,,,,
P61587,0,OMOP Exposome,Observation,Substance,Rho-related GTP-binding protein RhoE,,2024-09-14,1,,,,,,,,,
Q9HBH0,0,OMOP Exposome,Observation,Substance,Rho-related GTP-binding protein RhoF,,2024-09-14,1,,,,,,,,,
P84095,0,OMOP Exposome,Observation,Substance,Rho-related GTP-binding protein RhoG,,2024-09-14,1,,,,,,,,,
Q15669,0,OMOP Exposome,Observation,Substance,Rho-related GTP-binding protein RhoH,,2024-09-14,1,,,,,,,,,
Q9H4E5,0,OMOP Exposome,Observation,Substance,Rho-related GTP-binding protein RhoJ,,2024-09-14,1,,,,,,,,,
P52198,0,OMOP Exposome,Observation,Substance,Rho-related GTP-binding protein RhoN,,2024-09-14,1,,,,,,,,,
P17081,0,OMOP Exposome,Observation,Substance,Rho-related GTP-binding protein RhoQ,,2024-09-14,1,,,,,,,,,
Q7L0Q8,0,OMOP Exposome,Observation,Substance,Rho-related GTP-binding protein RhoU,,2024-09-14,1,,,,,,,,,
Q96L33,0,OMOP Exposome,Observation,Substance,Rho-related GTP-binding protein RhoV,,2024-09-14,1,,,,,,,,,
989-38-8,0,OMOP Exposome,Observation,Substance,Rhodamine 6g,,2014-12-24,1,,,,,,,,,
P08100,0,OMOP Exposome,Observation,Substance,Rhodopsin,,2024-09-14,1,,,,,,,,,
83-88-5,0,OMOP Exposome,Observation,Substance,Riboflavin,"(-)-Riboflavin; e101; Flavaxin; Flavin BB; Flaxain; Food Yellow 15; Hyre; Lactobene; Lactoflavin; Lactoflavine; Ribipca; Ribocrisina; Riboderm; Riboflavina; Riboflavine; Riboflavinum; Ribosyn; Ribotone; Ribovel; Russupteridine yellow III; E 101; San Yellow B; Vitaflavine; Vitamin B2; Vitamin G; Vitasan B2; Bisulase; Benzogpteridine riboflavin deriv.; Beflavine; Beflavin; 7,8-Dimethyl-10-ribitylisoalloxazine; 7,8-Dimethyl-10-(D-ribo-2,3,4,5-tetrahydroxypentyl)isoalloxazine; 7,8-Dimethyl-10-(D-ribo-2,3,4,5-tetrahydroxypentyl)benzogpteridine-2,4(3H,10H)-dione; 7,8-Dimethyl-10-(D-ribo-2,3,4,5-tetrahydroxypentyl)-Benzogpteridine-2,4(3H,10H)-dione; 6,7-Dimethyl-9-ribitylisoalloxazine; 6,7-Dimethyl-9-D-ribitylisoalloxazine; 1-Deoxy-1-(7,8-dimethyl-2,4-dioxo-3,4-dihydrobenzogpteridin-10(2H)-yl)pentitol; 1-Deoxy-1-(3,4-dihydro-7,8-dimethyl-2,4-dioxobenzogpteridin-10(2H)-yl)-D-ribitol; CHEBI:17015",2014-12-24,1,,,,,,,,,
Q969G6,0,OMOP Exposome,Observation,Substance,Riboflavin kinase,,2024-09-14,1,,,,,,,,,
GIS1009877,0,OMOP Exposome,Observation,Substance,Riboflavin Metabolism,,2024-09-14,1,,,,,,,,,
O60930,0,OMOP Exposome,Observation,Substance,Ribonuclease H1,,2024-09-14,1,,,,,,,,,
O75792,0,OMOP Exposome,Observation,Substance,Ribonuclease H2 subunit A,,2024-09-14,1,,,,,,,,,
Q5TBB1,0,OMOP Exposome,Observation,Substance,Ribonuclease H2 subunit B,,2024-09-14,1,,,,,,,,,
Q8TDP1,0,OMOP Exposome,Observation,Substance,Ribonuclease H2 subunit C,,2024-09-14,1,,,,,,,,,
P07998,0,OMOP Exposome,Observation,Substance,Ribonuclease pancreatic,,2024-09-14,1,,,,,,,,,
P52758,0,OMOP Exposome,Observation,Substance,Ribonuclease UK114,,2024-09-14,1,,,,,,,,,
P23921,0,OMOP Exposome,Observation,Substance,Ribonucleoside-diphosphate reductase large subunit,,2024-09-14,1,,,,,,,,,
P31350,0,OMOP Exposome,Observation,Substance,Ribonucleoside-diphosphate reductase subunit M2,,2024-09-14,1,,,,,,,,,
Q7LG56,0,OMOP Exposome,Observation,Substance,Ribonucleoside-diphosphate reductase subunit M2 B,,2024-09-14,1,,,,,,,,,
P51812,0,OMOP Exposome,Observation,Substance,Ribosomal protein S6 kinase alpha-3,,2024-09-14,1,,,,,,,,,
O75582,0,OMOP Exposome,Observation,Substance,Ribosomal protein S6 kinase alpha-5,,2024-09-14,1,,,,,,,,,
GIS1009878,0,OMOP Exposome,Observation,Substance,Ribosome,,2024-09-14,1,,,,,,,,,
P16083,0,OMOP Exposome,Observation,Substance,Ribosyldihydronicotinamide dehydrogenase [quinone],,2024-09-14,1,,,,,,,,,
9009-86-3,0,OMOP Exposome,Observation,Substance,Ricin,,2014-12-24,1,,,,,,,,,
110140-89-1,0,OMOP Exposome,Observation,Substance,Ridogrel,Ridogrelum; R-68070; CHEBI:127439,2014-12-24,1,,,,,,,,,
72559-06-9,0,OMOP Exposome,Observation,Substance,Rifabutin,"Ansamycin; Rifabutinum; Rifabutine; Rifabutina; Ributin; RBT; Mycobutin; Antibiotic LM 427; Ansatipine; Ansatipin; Ansamicin; 4-N-Isobutylspiropiperidylrifamycin S; 4-Deoxo-3,4-(2-spiro(N-isobutyl-4-piperidyl)-2,5-dihydro-1H-imidazo)-rifamycin S; CHEBI:8857",2014-12-24,1,,,,,,,,,
13292-46-1,0,OMOP Exposome,Observation,Substance,Rifampin,3-(((4-Methyl-1-piperazinyl)imino)methyl)rifamycin sv; Rimactane; Rimactan; Rifoldin; Rifampicinum; Rifampicina; Tubocin; Rofact; Rifampicin; Rifadine; RFP; Rifaldin; Rifadin; CHEBI:28077,2014-12-24,1,,,,,,,,,
61379-65-5,0,OMOP Exposome,Observation,Substance,Rifapentine,3-(((4-Cyclopentyl-1-piperazinyl)imino)methyl)rifamycin; Cyclopentyl rifampin; Priftin; Cyclopentylrifampicin; CHEBI:8861,2014-12-24,1,,,,,,,,,
1744-22-5,0,OMOP Exposome,Observation,Substance,Riluzole,Lizorolol; Fanizan; Laidec; Lizolorol; Riluzol; Sclefic; Riluzolum; Xie Yi Li; Rilutek; Zolerilis; Rilustad; CHEBI:138898,2014-12-24,1,,,,,,,,,
122931-48-0,0,OMOP Exposome,Observation,Substance,Rimsulfuron,,2014-12-24,1,,,,,,,,,
105462-24-6,0,OMOP Exposome,Observation,Substance,Risedronate,Ridron; NE-58095; Benet; Atelvia; Actonel; Acidum risedronicum; Acido risedronico; Acide ris\u00e9droniqe; Risedrons\u00e4ure; Risedronic acid; CHEBI:183772,2014-12-24,1,,,,,,,,,
GIS1009879,0,OMOP Exposome,Observation,Substance,Risedronate Pathway,,2024-09-14,1,,,,,,,,,
106266-06-2,0,OMOP Exposome,Observation,Substance,Risperidone,Risperdal M-Tab; Buspirone; Belivon; Risperin; Rispolept; Rispolin; Sequinan; Spiron; Risperidona; Risperidonum; Risperidal M-Tab; risperdone; Risperdal Consta; Risperdal; Rispen; CHEBI:8871,2014-12-24,1,,,,,,,,,
174722-31-7,0,OMOP Exposome,Observation,Substance,Rituximab,,2014-12-24,1,,,,,,,,,
145202-66-0,0,OMOP Exposome,Observation,Substance,Rizatriptan,"MK 462 Free Base; Maxalt-MLT; Maxalt MLT; Rizatriptanum; Rizatriptan benzoate; N,N-Dimethyl-2-5-(1,2,4-triazol-1-ylmethyl)-1H-indol-3-yl-ethanamine; Rizatriptan benzoat; Risatriptan; N,N-Dimethyl-5-(1H-1,2,4-triazol-1-ylmethyl)-1H-indole-3-ethanamine; Maxalt; CHEBI:48273",2014-12-24,1,,,,,,,,,
GIS1009880,0,OMOP Exposome,Observation,Substance,Rna degradation,,2024-09-14,1,,,,,,,,,
GIS1009881,0,OMOP Exposome,Observation,Substance,Rna polymerase,,2024-09-14,1,,,,,,,,,
GIS1009882,0,OMOP Exposome,Observation,Substance,Rna transport,,2024-09-14,1,,,,,,,,,
91728-12-0,0,OMOP Exposome,Observation,Substance,Robustoxin,,2014-12-24,1,,,,,,,,,
P16499,0,OMOP Exposome,Observation,Substance,"Rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha",,2024-09-14,1,,,,,,,,,
P35913,0,OMOP Exposome,Observation,Substance,"Rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit beta",,2024-09-14,1,,,,,,,,,
GIS1009883,0,OMOP Exposome,Observation,Substance,Rodenticide,,2024-09-14,1,,,,,,,,,
91374-21-9,0,OMOP Exposome,Observation,Substance,Ropinirole,ReQuip; Ropinirolum; Ropinirol; Ronirol; ReQuip XL; ReQuip CR; Adartrel; CHEBI:8888,2014-12-24,1,,,,,,,,,
84057-95-4,0,OMOP Exposome,Observation,Substance,Ropivacaine,"(S)-ropivacaine; (S)-(\u2212)-1-propyl-2',6'-pipecoloxylidide; S-Ropivacaine; Ropivacainum; Ropivacaina; Naropin; L-N-n-propylpipecolic acid-2,6-xylidide; CHEBI:8890",2014-12-24,1,,,,,,,,,
58735-64-1,0,OMOP Exposome,Observation,Substance,Roquefortine,,2014-12-24,1,,,,,,,,,
14729-29-4,0,OMOP Exposome,Observation,Substance,Roridin A,,2014-12-24,1,,,,,,,,,
14682-29-2,0,OMOP Exposome,Observation,Substance,Roridin D,,2014-12-24,1,,,,,,,,,
16891-85-3,0,OMOP Exposome,Observation,Substance,Roridin E,,2014-12-24,1,,,,,,,,,
287714-41-4,0,OMOP Exposome,Observation,Substance,Rosuvastatin,"Vivacor; ZD-4522; Visacor; Sinlip; Simestat; Rovartal; Rosvel; Rosuvastatin calcium; Rosuvast; Rosuvas; Rosustatin; Rosumed; Rosimol; Rosedex; Razel; Provisacor; Crestor; Cresadex; Cirantan; Astende; (3R,5S,6e)-7-{4-(4-fluorophenyl)-6-isopropyl-2-methyl(methylsulfonyl)aminopyrimidin-5-yl}-3,5-dihydroxyhept-6-enoic acid; (3R,5S,6e)-7-(4-(4-Fluorophenyl)-6-(1-methylethyl)-2-(ethyl(methylsulfonyl)amino)-5-pyrimidinyl)-3,5-dihydroxy-6-heptenoic acid; CHEBI:38545",2014-12-24,1,,,,,,,,,
83-79-4,0,OMOP Exposome,Observation,Substance,Rotenone,"(-)-cis-Rotenone; Derris, JMAF; Derrin; Nicouline; Tubotoxin; Dri-kil; 1,2,12,12a-Tetrahydro-8,9-dimethoxy-2-(1-methylethenyl)-1benzopyrano3,4-bfuro2,3-h1benzopyran-6(6aH)-one; Dactinol; Noxfish; Paraderil; (-)-Rotenone; CHEBI:28201",2014-12-24,1,,,,,,,,,
GIS1009884,0,OMOP Exposome,Observation,Substance,Rough endoplasmic reticulum,,2024-09-14,1,,,,,,,,,
121-19-7,0,OMOP Exposome,Observation,Substance,Roxarsone,Aklomix-3; 4-Hydroxy-3-nitrophenylarsonic acid; 4-Hydroxy-3-nitrophenyl arsonic acid; 4-Hydroxy-3-nitrobenzenearsonic acid; 3-Nitro-80; 2-Nitrophenol-4-arsonic acid; 2-Nitro-1-hydroxybenzene-4-arsonic acid; Roxarsonum; (4-hydroxy-3-nitrophenyl)-arsonic acid; (4-Hydroxy-3-nitrobenzene)arsonic acid; Ristat; Roxarson; 3-Nitro-50; 3-Nitro-4-hydroxyphenylarsonic acid; 3-Nitro-4-hydroxybenzenearsonic acid; 3-Nitro-20; 3-Nitro-10; 3-Nitro; Ren-O-sal; Ren O-sal; Nitrophenoloarsonic acid; Nitrophenolarsonic acid; C6H6AsNO6; As-(4-hydroxy-3-nitrophenyl)-Arsonic acid; CHEBI:35817,2014-12-24,1,,,,,,,,,
7789-39-1,0,OMOP Exposome,Observation,Substance,Rubidium bromide,,2014-12-24,1,,,,,,,,,
13126-12-0,0,OMOP Exposome,Observation,Substance,Rubidium nitrate,,2014-12-24,1,,,,,,,,,
22467-31-8,0,OMOP Exposome,Observation,Substance,Rubratoxin A,,2014-12-24,1,,,,,,,,,
21794-01-4,0,OMOP Exposome,Observation,Substance,Rubratoxin B,,2014-12-24,1,,,,,,,,,
15662-33-6,0,OMOP Exposome,Observation,Substance,Ryanodine,,2014-12-24,1,,,,,,,,,
P21817,0,OMOP Exposome,Observation,Substance,Ryanodine receptor 1,,2024-09-14,1,,,,,,,,,
Q92736,0,OMOP Exposome,Observation,Substance,Ryanodine receptor 2,,2024-09-14,1,,,,,,,,,
Q15413,0,OMOP Exposome,Observation,Substance,Ryanodine receptor 3,,2024-09-14,1,,,,,,,,,
78-48-8,0,OMOP Exposome,Observation,Substance,"S,S,S-Tributyl phosphorotrithioate","Tributyl S,S,S-phosphorotrithioate; Butifos; Butyl phosphorotrithioate; Fosfall; Butyphos; DEF; Tribuphos; Tribufos; S,S,S-tributyltrithiophosphate; S,S,S-tributylphosphorotrithioate; S,S,S-tributyl trithiophosphate; S,S,S-Tributyl phosphorotrithioic acid; Phosphorotrithioic acid, S,S,S-tributyl ester; Ortho phosphate defoliant; Merphos-oxon; Merphos oxide; Fossfall; Deleaf defoliant; Def defoliant; Butiphos; Tributylphosphorotrithioate; CHEBI:38737",2014-12-24,1,,,,,,,,,
