concept_id,concept_synonym_name,language_concept_id
"2061500366","General|Problem List","4180186"
"2061500904","Skin - Impairment|Impaired Skin Drainage Amount #3","4180186"
"2061500905","Skin - Impairment|Impaired Skin Drainage Amount #4","4180186"
"2061500906","Skin - Impairment|Impaired Skin Drainage Amount #5","4180186"
"2061500907","Skin - Impairment|Impaired Skin Drainage Amount #6","4180186"
"2061500908","Skin - Impairment|Impaired Skin Drainage Amount #7","4180186"
"2061500909","Skin - Impairment|Impaired Skin Drainage Amount #8","4180186"
"2061500910","Skin - Impairment|Impaired Skin Length #2","4180186"
"2061500911","Skin - Impairment|Impaired Skin Length #3","4180186"
"2061500912","Skin - Impairment|Impaired Skin Length #4","4180186"
"2061500913","Skin - Impairment|Impaired Skin Length #5","4180186"
"2061500914","Skin - Impairment|Impaired Skin Length #6","4180186"
"2061500915","Skin - Impairment|Impaired Skin Odor #2","4180186"
"2061500916","Skin - Impairment|Impaired Skin Odor #3","4180186"
"2061500917","Skin - Impairment|Impaired Skin Odor #4","4180186"
"2061500918","Skin - Impairment|Impaired Skin Odor #5","4180186"
"2061500919","Skin - Impairment|Impaired Skin Odor #6","4180186"
"2061500920","Skin - Impairment|Impaired Skin Odor #7","4180186"
"2061500921","Skin - Impairment|Impaired Skin Odor #8","4180186"
"2061500922","Skin - Impairment|Impaired Skin Site #2","4180186"
"2061500923","Skin - Impairment|Impaired Skin Site #3","4180186"
"2061500924","Skin - Impairment|Impaired Skin Site #4","4180186"
"2061500925","Skin - Impairment|Impaired Skin Site #5","4180186"
"2061500926","Skin - Impairment|Impaired Skin Site #6","4180186"
"2061500927","Skin - Impairment|Impaired Skin Site #7","4180186"
"2061500928","Skin - Impairment|Impaired Skin Site #8","4180186"
"2061500929","Skin - Impairment|Impaired Skin Treatment #2","4180186"
"2061500930","Skin - Impairment|Impaired Skin Treatment #3","4180186"
"2061500931","Skin - Impairment|Impaired Skin Treatment #4","4180186"
"2061500932","Skin - Impairment|Impaired Skin Treatment #5","4180186"
"2061500933","Skin - Impairment|Impaired Skin Treatment #6","4180186"
"2061500934","Skin - Impairment|Impaired Skin Treatment #7","4180186"
"2061500935","Skin - Impairment|Impaired Skin Treatment #8","4180186"
"2061500936","Skin - Impairment|Impaired Skin Type #2","4180186"
"2061500937","Skin - Impairment|Impaired Skin Type #3","4180186"
"2061500938","Skin - Impairment|Impaired Skin Type #4","4180186"
"2061500939","Skin - Impairment|Impaired Skin Type #5","4180186"
"2061500940","Skin - Impairment|Impaired Skin Type #6","4180186"
"2061500941","Skin - Impairment|Impaired Skin Type #7","4180186"
"2061500942","Skin - Impairment|Impaired Skin Type #8","4180186"
"2061500943","Skin - Impairment|Impaired Skin Width #2","4180186"
"2061500944","Skin - Impairment|Impaired Skin Width #3","4180186"
"2061500945","Skin - Impairment|Impaired Skin Width #4","4180186"
"2061500946","Skin - Impairment|Impaired Skin Width #5","4180186"
"2061500947","Skin - Impairment|Impaired Skin Width #6","4180186"
"2061500948","Skin - Impairment|Impaired Skin Wound Base #2","4180186"
"2061500949","Skin - Impairment|Impaired Skin Wound Base #3","4180186"
"2061500950","Skin - Impairment|Impaired Skin Wound Base #4","4180186"
"2061500951","Skin - Impairment|Impaired Skin Wound Base #5","4180186"
"2061500952","Skin - Impairment|Impaired Skin Wound Base #6","4180186"
"2061500953","Skin - Impairment|Impaired Skin Wound Base #7","4180186"
"2061500954","Skin - Impairment|Impaired Skin Wound Base #8","4180186"
"2061500955","Skin - Impairment|Tunneling Present #2","4180186"
"2061500956","Skin - Impairment|Tunneling Present #3","4180186"
"2061500957","Skin - Impairment|Tunneling Present #4","4180186"
"2061500958","Skin - Impairment|Tunneling Present #5","4180186"
"2061500959","Skin - Impairment|Tunneling Present #6","4180186"
"2061500960","Skin - Impairment|Tunneling Present #7","4180186"
"2061500961","Skin - Impairment|Tunneling Present #8","4180186"
"2061500962","Treatments|Knee Location - Immobilizer","4180186"
"2061500963","Treatments|Warming Device Status","4180186"
"2061500964","Treatments|Cooling Device Status","4180186"
"2061500965","Treatments|Anti Embolic Device Status","4180186"
"2061500966","Adm History/FHPA|Past medical history","4180186"
"2061500967","Adm History/FHPA|Unable to assess psychological","4180186"
"2061500968","Adm History/FHPA|Living situation","4180186"
"2061500969","Adm History/FHPA|Emotional / physical / sexual harm by partner or close relation","4180186"
"2061500970","Adm History/FHPA|Social work consult","4180186"
"2061500971","Adm History/FHPA|Pregnant","4180186"
"2061500973","Adm History/FHPA|Post menopausal","4180186"
"2061500974","Adm History/FHPA|Unable to assess cognitive / perceptual","4180186"
"2061500975","Adm History/FHPA|Visual / hearing deficit","4180186"
"2061500976","Adm History/FHPA|Interpreter","4180186"
"2061500977","Adm History/FHPA|Unable to assess activity / mobility","4180186"
"2061500978","Adm History/FHPA|Self ADL","4180186"
"2061500979","Adm History/FHPA|History of slips / falls","4180186"
"2061500980","Adm History/FHPA|Balance","4180186"
"2061500981","Adm History/FHPA|Judgement","4180186"
"2061500982","Adm History/FHPA|Use of assistive devices","4180186"
"2061500983","Adm History/FHPA|Intravenous / IV access prior to admission","4180186"
"2061500984","Adm History/FHPA|Unable to assess habits","4180186"
"2061500985","Adm History/FHPA|ETOH","4180186"
"2061500986","Adm History/FHPA|Tobacco use","4180186"
"2061500987","Adm History/FHPA|Recreational drug use","4180186"
"2061500988","Adm History/FHPA|Unable to assess pain","4180186"
"2061500989","Adm History/FHPA|Currently experiencing pain","4180186"
"2061500990","Adm History/FHPA|Unable to assess nutrition / education","4180186"
"2061500991","Adm History/FHPA|Difficulty swallowing","4180186"
"2061500992","Adm History/FHPA|Appetite","4180186"
"2061500993","Adm History/FHPA|Special diet","4180186"
"2061500994","Adm History/FHPA|Unintentional weight loss >10 lbs.","4180186"
"2061500995","Adm History/FHPA|Dialysis patient","4180186"
"2061500996","Adm History/FHPA|Unable to assess teaching / learning needs","4180186"
"2061500997","Adm History/FHPA|Discharge needs","4180186"
"2061500998","Adm History/FHPA|Consults","4180186"
"2061501000","Medications|Argatroban","4180186"
"2061501001","Medications|Bivalirudin (Angiomax)","4180186"
"2061501002","Medications|Dexmedetomidine (Precedex)","4180186"
"2061501003","Medications|Eptifibatide (Integrilin)","4180186"
"2061501004","Medications|Heparin Sodium","4180186"
"2061501006","Medications|Morphine Sulfate","4180186"
"2061501009","Medications|Tirofiban (Aggrastat)","4180186"
"2061501010","Fluids/Intake|NaCl 0.9%","4180186"
"2061501011","Fluids/Intake|NaCl 0.45%","4180186"
"2061501012","Fluids/Intake|NaCl 3% (Hypertonic Saline)","4180186"
"2061501013","Medications|Potassium Chloride","4180186"
"2061501014","Medications|Hydrochloric Acid - HCL","4180186"
"2061501015","Blood Products/Colloids|Packed Red Blood Cells","4180186"
"2061501016","Blood Products/Colloids|Platelets","4180186"
"2061501017","Blood Products/Colloids|Cryoprecipitate","4180186"
"2061501018","Blood Products/Colloids|Cell Saver","4180186"
"2061501019","Blood Products/Colloids|Hetastarch (Hespan) 6%","4180186"
"2061501020","Adm History/FHPA|See chart for initial patient assessment","4180186"
"2061501021","Treatments|Range of Motion Status","4180186"
"2061501022","Treatments|PT Splint Status #1","4180186"
"2061501023","Treatments|PT Splint Status #2","4180186"
"2061501024","Treatments|Eye Care","4180186"
"2061501025","Treatments|Skin Care","4180186"
"2061501026","Treatments|Back Care","4180186"
"2061501027","Treatments|Cough/Deep Breath","4180186"
"2061501028","Treatments|Incentive Spirometry","4180186"
"2061501029","Treatments|Pin Care","4180186"
"2061501030","Treatments|Ostomy Care","4180186"
"2061501031","Treatments|Collar Care","4180186"
"2061501032","Treatments|PT Splint Status #3","4180186"
"2061501033","Treatments|PT Splint Status #4","4180186"
"2061501034","Access Lines - Invasive|Triple Introducer","4180186"
"2061501036","Access Lines - Invasive|Indwelling Port (PortaCath)","4180186"
"2061501037","Access Lines - Invasive|Midline","4180186"
"2061501038","Access Lines - Peripheral|RIC","4180186"
"2061501040","Access Lines - Invasive|Arterial Line Zero/Calibrate","4180186"
"2061501042","Access Lines - Invasive|Trauma Line Site Appear","4180186"
"2061501047","Access Lines - Invasive|CCO PAC Site Appear","4180186"
"2061501049","Access Lines - Invasive|CCO PAC Waveform Appear","4180186"
"2061501050","Access Lines - Invasive|CCO PAC Zero/Calibrate","4180186"
"2061501052","Access Lines - Peripheral|20 Gauge Reason Discontinued","4180186"
"2061501053","Access Lines - Peripheral|20 Gauge Site Appear","4180186"
"2061501054","Access Lines - Peripheral|18 Gauge Reason Discontinued","4180186"
"2061501055","Access Lines - Peripheral|18 Gauge Site Appear","4180186"
"2061501056","Access Lines - Peripheral|16 Gauge Reason Discontinued","4180186"
"2061501057","Access Lines - Peripheral|16 Gauge Site Appear","4180186"
"2061501058","Access Lines - Peripheral|14 Gauge Reason Discontinued","4180186"
"2061501060","Access Lines - Peripheral|14 Gauge Site Appear","4180186"
"2061501063","Routine Vital Signs|ART BP Systolic","4180186"
"2061501064","Routine Vital Signs|ART BP Diastolic","4180186"
"2061501065","Routine Vital Signs|ART BP Mean","4180186"
"2061501066","Treatments|Bed Bath","4180186"
"2061501067","Access Lines - Invasive|Tunneled (Hickman) Line","4180186"
"2061501074","Access Lines - Invasive|Dialysis Catheter Site Appear","4180186"
"2061501080","Access Lines - Invasive|Tunneled (Hickman) Site Appear","4180186"
"2061501086","Access Lines - Invasive|IABP Site Appear","4180186"
"2061501088","Access Lines - Invasive|IABP Art. Waveform Appear","4180186"
"2061501089","Access Lines - Invasive|IABP Zero/Calibrate","4180186"
"2061501092","Access Lines - Invasive|Midline Site Appear","4180186"
"2061501098","Access Lines - Invasive|PA Catheter Site Appear","4180186"
"2061501100","Access Lines - Invasive|PA Catheter Waveform Appear","4180186"
"2061501101","Access Lines - Invasive|PA Catheter Zero/Calibrate","4180186"
"2061501106","Access Lines - Invasive|Pheresis Catheter Site Appear","4180186"
"2061501112","Access Lines - Invasive|Indwelling Port (PortaCath) Site Appear","4180186"
"2061501118","Access Lines - Invasive|Presep Catheter Site Appear","4180186"
"2061501119","Access Lines - Invasive|Presep Catheter Waveform Appear","4180186"
"2061501125","Access Lines - Invasive|Triple Introducer Site Appear","4180186"
"2061501127","Access Lines - Invasive|Triple Introducer Waveform Appear","4180186"
"2061501128","4-Procedures|Lumbar Puncture","4180186"
"2061501129","4-Procedures|Bronchoscopy","4180186"
"2061501130","6-Cultures|Blood Cultured","4180186"
"2061501131","4-Procedures|EKG","4180186"
"2061501132","3-Significant Events|Transferred to Floor","4180186"
"2061501133","Case Management|Patient on vent","4180186"
"2061501134","5-Imaging|Angiography","4180186"
"2061501135","4-Procedures|Blakemore / Minnesota Tube D/C","4180186"
"2061501136","4-Procedures|Blakemore / MinnesotaTube Inserted","4180186"
"2061501137","4-Procedures|Cardiac Cath","4180186"
"2061501138","5-Imaging|Transthoracic Echo","4180186"
"2061501139","4-Procedures|Chest Tube Placed","4180186"
"2061501140","4-Procedures|Colonoscopy","4180186"
"2061501141","Dialysis|CRRT Filter Change","4180186"
"2061501142","6-Cultures|CSF Culture","4180186"
"2061501143","4-Procedures|Endoscopy","4180186"
"2061501144","3-Significant Events|Fluoroscopy","4180186"
"2061501145","4-Procedures|Hemodialysis","4180186"
"2061501146","4-Procedures|Liver Biopsy","4180186"
"2061501147","3-Significant Events|Nuclear Medicine","4180186"
"2061501148","6-Cultures|Pan Culture","4180186"
"2061501149","4-Procedures|Paracentesis","4180186"
"2061501150","4-Procedures|PEG Insertion","4180186"
"2061501151","4-Procedures|Percutaneous Drain Insertion","4180186"
"2061501152","1-Intubation/Extubation|Percutaneous Tracheostomy","4180186"
"2061501153","4-Procedures|Pericardiocentesis","4180186"
"2061501154","4-Procedures|Radiation Therapy","4180186"
"2061501155","6-Cultures|Sputum Culture","4180186"
"2061501156","6-Cultures|Urine Culture","4180186"
"2061501158","5-Imaging|Abdominal X-Ray","4180186"
"2061501159","5-Imaging|Chest X-Ray","4180186"
"2061501160","5-Imaging|Cervical Spine","4180186"
"2061501161","5-Imaging|Pelvis","4180186"
"2061501162","5-Imaging|Interventional Radiology","4180186"
"2061501163","5-Imaging|TLS Spine","4180186"
"2061501164","3-Significant Events|Cardioversion/Defibrillation","4180186"
"2061501167","1-Intubation/Extubation|Unplanned Extubation (patient-initiated)","4180186"
"2061501168","3-Significant Events|Pneumothorax","4180186"
"2061501169","3-Significant Events|Fall","4180186"
"2061501170","3-Significant Events|Respiratory Arrest","4180186"
"2061501171","1-Intubation/Extubation|Unplanned Extubation (non-patient initiated)","4180186"
"2061501173","4-Procedures|Thoracentesis","4180186"
"2061501177","Labs|Alkaline Phosphate","4180186"
"2061501178","Labs|Calcium non-ionized","4180186"
"2061501179","Labs|CK-MB fraction (%)","4180186"
"2061501180","Labs|CK (CPK)","4180186"
"2061501181","Labs|D-Dimer","4180186"
"2061501182","Labs|Differential-Atyps","4180186"
"2061501183","Labs|Differential-Bands","4180186"
"2061501184","Labs|Differential-Basos","4180186"
"2061501185","Labs|Differential-Eos","4180186"
"2061501186","Labs|Differential-Lymphs","4180186"
"2061501187","Labs|Differential-Monos","4180186"
"2061501188","Labs|Differential-Neuts","4180186"
"2061501189","Labs|Direct Bilirubin","4180186"
"2061501190","Labs|Freeform Chemistry","4180186"
"2061501191","Labs|Freeform Coags","4180186"
"2061501192","Labs|Glucose finger stick (range 70-100)","4180186"
"2061501193","Labs|Ionized Calcium","4180186"
"2061501194","Labs|Lactic Acid","4180186"
"2061501195","Labs|LDL calculated","4180186"
"2061501196","Labs|Lipase","4180186"
"2061501197","Labs|Mixed Venous O2% Sat","4180186"
"2061501198","Labs|Phosphorous","4180186"
"2061501199","Labs|Serum Osmolality","4180186"
"2061501200","Labs|Total Bilirubin","4180186"
"2061501201","Labs|Total Granulocyte Count (TGC)","4180186"
"2061501202","Labs|Triglyceride","4180186"
"2061501203","Labs|Uric Acid","4180186"
"2061501204","Labs|TCO2 (calc) Arterial","4180186"
"2061501205","Access Lines - Invasive|Arterial Line Tip Cultured","4180186"
"2061501206","Access Lines - Invasive|CCO PAC Line Tip Cultured","4180186"
"2061501207","Access Lines - Invasive|Cordis/Introducer Line Tip Cultured","4180186"
"2061501208","Access Lines - Invasive|Dialysis Catheter Tip Cultured","4180186"
"2061501209","Access Lines - Invasive|Tunneled (Hickman) Line Tip Cultured","4180186"
"2061501210","Access Lines - Invasive|Midline Tip Cultured","4180186"
"2061501211","Access Lines - Invasive|Multi Lumen Line Tip Cultured","4180186"
"2061501212","Access Lines - Invasive|PA Catheter Line Tip Cultured","4180186"
"2061501213","Access Lines - Invasive|Pheresis Catheter Line Tip Cultured","4180186"
"2061501214","Access Lines - Invasive|PICC Line Tip Cultured","4180186"
"2061501215","Access Lines - Invasive|Presep Catheter Line Tip Cultured","4180186"
"2061501216","Access Lines - Invasive|Trauma Line Tip Cultured","4180186"
"2061501217","Access Lines - Invasive|Triple Introducer Line Tip Cultured","4180186"
"2061501218","Access Lines - Invasive|Arterial Line Discontinued","4180186"
"2061501219","Access Lines - Invasive|CCO PAC Discontinued","4180186"
"2061501220","Access Lines - Invasive|Cordis/Introducer Discontinued","4180186"
"2061501221","Access Lines - Invasive|Dialysis Catheter Discontinued","4180186"
"2061501222","Access Lines - Invasive|Tunneled (Hickman) Line Discontinued","4180186"
"2061501223","Access Lines - Invasive|IABP Line Discontinued","4180186"
"2061501224","Access Lines - Invasive|Midline Discontinued","4180186"
"2061501225","Access Lines - Invasive|Multi Lumen Line Discontinued","4180186"
"2061501226","Access Lines - Invasive|PA Catheter Discontinued","4180186"
"2061501227","Access Lines - Invasive|Pheresis Catheter Discontinued","4180186"
"2061501228","Access Lines - Invasive|PICC Line Discontinued","4180186"
"2061501229","Access Lines - Invasive|Indwelling Port (PortaCath) Discontinued","4180186"
"2061501230","Access Lines - Invasive|Presep Catheter Discontinued","4180186"
"2061501231","Access Lines - Invasive|Trauma Line Discontinued","4180186"
"2061501232","Access Lines - Invasive|Triple Introducer Discontinued","4180186"
"2061501233","Access Lines - Invasive|Arterial Line","4180186"
"2061501240","Access Lines - Peripheral|RIC Reason Discontinued","4180186"
"2061501241","Access Lines - Peripheral|RIC Site Appear","4180186"
"2061501243","Access Lines - Invasive|Sheath Line Discontinued","4180186"
"2061501246","Access Lines - Invasive|Sheath Site Appear","4180186"
"2061501247","Access Lines - Invasive|Sheath Line Tip Cultured","4180186"
"2061501249","Access Lines - Invasive|Sheath Waveform Appear","4180186"
"2061501250","Access Lines - Invasive|Sheath Zero/Calibrate","4180186"
"2061501251","Access Lines - Invasive|Sheath Size","4180186"
"2061501252","Access Lines - Invasive|Sheath (Venous)","4180186"
"2061501253","2-Ventilation|Invasive Ventilation","4180186"
"2061501254","2-Ventilation|Non-invasive Ventilation","4180186"
